Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Evis,"The Rookie: Season 2: ""Impact""",Chrome PC (Cadmium),2024-02-26 16:54:07,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":668,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3325,""mediaOffsetMs"":2572},{""eventType"":""stopped"",""sessionOffsetMs"":3332,""mediaOffsetMs"":2591}]"
Evis,"The Rookie: Season 2: ""The Bet""",Chrome PC (Cadmium),2024-02-26 16:53:58,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2206000},{""eventType"":""playing"",""sessionOffsetMs"":406,""mediaOffsetMs"":2206000},{""eventType"":""paused"",""sessionOffsetMs"":9044,""mediaOffsetMs"":2214446},{""eventType"":""stopped"",""sessionOffsetMs"":9056,""mediaOffsetMs"":2214584}]"
Evis,The Rookie: Season 1_hook_02_16x9,Chrome PC (Cadmium),2024-02-26 16:53:54,AL,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1237,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3761,""mediaOffsetMs"":2330}]"
Evis,Season 6 Moment of High Emotion Clip: Formula 1: Drive to Survive,Chrome PC (Cadmium),2024-02-26 16:53:51,AL,"[{""eventType"":""start"",""sessionOffsetMs"":26,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":646,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1966,""mediaOffsetMs"":637},{""eventType"":""stopped"",""sessionOffsetMs"":5717,""mediaOffsetMs"":665}]"
Evis,"The Rookie: Season 2: ""The Bet""",Chrome PC (Cadmium),2024-02-22 22:22:54,AL,"[{""eventType"":""start"",""sessionOffsetMs"":180325,""mediaOffsetMs"":967},{""eventType"":""playing"",""sessionOffsetMs"":180379,""mediaOffsetMs"":967},{""eventType"":""stopped"",""sessionOffsetMs"":2345379,""mediaOffsetMs"":2165967}]"
Evis,"The Rookie: Season 2: ""The Night General""",Chrome PC (Cadmium),2024-02-22 21:40:25,AL,"[{""eventType"":""start"",""sessionOffsetMs"":181116,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":181195,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":202470,""mediaOffsetMs"":21980},{""eventType"":""stopped"",""sessionOffsetMs"":2730377,""mediaOffsetMs"":2549812}]"
Evis,"The Rookie: Season 2: ""Impact""",Chrome PC (Cadmium),2024-02-22 20:32:54,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":379,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3439,""mediaOffsetMs"":3000},{""eventType"":""reposition"",""sessionOffsetMs"":3440,""mediaOffsetMs"":26777},{""eventType"":""playing"",""sessionOffsetMs"":3488,""mediaOffsetMs"":26777},{""eventType"":""paused"",""sessionOffsetMs"":385799,""mediaOffsetMs"":408862},{""eventType"":""reposition"",""sessionOffsetMs"":391073,""mediaOffsetMs"":399029},{""eventType"":""paused"",""sessionOffsetMs"":391248,""mediaOffsetMs"":399029},{""eventType"":""playing"",""sessionOffsetMs"":392609,""mediaOffsetMs"":399029},{""eventType"":""paused"",""sessionOffsetMs"":903878,""mediaOffsetMs"":910106},{""eventType"":""playing"",""sessionOffsetMs"":925973,""mediaOffsetMs"":910241},{""eventType"":""paused"",""sessionOffsetMs"":1140578,""mediaOffsetMs"":1123629},{""eventType"":""playing"",""sessionOffsetMs"":1245536,""mediaOffsetMs"":1123799},{""eventType"":""paused"",""sessionOffsetMs"":1545702,""mediaOffsetMs"":1423209},{""eventType"":""playing"",""sessionOffsetMs"":1741442,""mediaOffsetMs"":1423470},{""eventType"":""paused"",""sessionOffsetMs"":1959140,""mediaOffsetMs"":1639893},{""eventType"":""playing"",""sessionOffsetMs"":3158978,""mediaOffsetMs"":1640115},{""eventType"":""stopped"",""sessionOffsetMs"":4051575,""mediaOffsetMs"":2531085}]"
Evis,The Rookie: Season 1_hook_04_16x9,Chrome PC (Cadmium),2024-02-22 20:32:51,AL,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":411,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2654,""mediaOffsetMs"":2033}]"
Evis,Trailer: Players,Chrome PC (Cadmium),2024-02-22 20:32:45,AL,"[{""eventType"":""start"",""sessionOffsetMs"":26,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":850,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6472,""mediaOffsetMs"":4966},{""eventType"":""stopped"",""sessionOffsetMs"":9295,""mediaOffsetMs"":5067}]"
Evis,"The Rookie: Season 1: ""Free Fall""",Chrome PC (Cadmium),2024-02-22 19:37:56,AL,"[{""eventType"":""start"",""sessionOffsetMs"":322457,""mediaOffsetMs"":34827},{""eventType"":""playing"",""sessionOffsetMs"":322495,""mediaOffsetMs"":34827},{""eventType"":""paused"",""sessionOffsetMs"":624267,""mediaOffsetMs"":336295},{""eventType"":""playing"",""sessionOffsetMs"":653889,""mediaOffsetMs"":336477},{""eventType"":""paused"",""sessionOffsetMs"":860290,""mediaOffsetMs"":542000},{""eventType"":""reposition"",""sessionOffsetMs"":860291,""mediaOffsetMs"":551405},{""eventType"":""playing"",""sessionOffsetMs"":860421,""mediaOffsetMs"":551405},{""eventType"":""paused"",""sessionOffsetMs"":863240,""mediaOffsetMs"":554000},{""eventType"":""reposition"",""sessionOffsetMs"":863241,""mediaOffsetMs"":563754},{""eventType"":""playing"",""sessionOffsetMs"":863436,""mediaOffsetMs"":563754},{""eventType"":""paused"",""sessionOffsetMs"":1211900,""mediaOffsetMs"":912122},{""eventType"":""playing"",""sessionOffsetMs"":1361672,""mediaOffsetMs"":912155},{""eventType"":""stopped"",""sessionOffsetMs"":2991216,""mediaOffsetMs"":2541699}]"
Evis,"The Rookie: Season 1: ""The Check list""",Chrome PC (Cadmium),2024-02-22 18:37:48,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1664},{""eventType"":""playing"",""sessionOffsetMs"":2017,""mediaOffsetMs"":1664},{""eventType"":""paused"",""sessionOffsetMs"":930406,""mediaOffsetMs"":929520},{""eventType"":""playing"",""sessionOffsetMs"":1707205,""mediaOffsetMs"":929747},{""eventType"":""paused"",""sessionOffsetMs"":2440722,""mediaOffsetMs"":1661844},{""eventType"":""playing"",""sessionOffsetMs"":2590231,""mediaOffsetMs"":1662055},{""eventType"":""paused"",""sessionOffsetMs"":3457327,""mediaOffsetMs"":2528053},{""eventType"":""playing"",""sessionOffsetMs"":3596418,""mediaOffsetMs"":2528196},{""eventType"":""stopped"",""sessionOffsetMs"":3609874,""mediaOffsetMs"":2540503}]"
Evis,"The Rookie: Season 1: ""The Check list""",Chrome PC (Cadmium),2024-02-22 18:00:28,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1099,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2819,""mediaOffsetMs"":1651},{""eventType"":""stopped"",""sessionOffsetMs"":1803016,""mediaOffsetMs"":1664}]"
Evis,"The Rookie: Season 1: ""Homefront""",Chrome PC (Cadmium),2024-02-22 17:04:06,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":675,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":298843,""mediaOffsetMs"":297891},{""eventType"":""playing"",""sessionOffsetMs"":534118,""mediaOffsetMs"":298106},{""eventType"":""paused"",""sessionOffsetMs"":591488,""mediaOffsetMs"":354508},{""eventType"":""playing"",""sessionOffsetMs"":651263,""mediaOffsetMs"":354570},{""eventType"":""paused"",""sessionOffsetMs"":817979,""mediaOffsetMs"":520102},{""eventType"":""playing"",""sessionOffsetMs"":917778,""mediaOffsetMs"":520302},{""eventType"":""paused"",""sessionOffsetMs"":1697162,""mediaOffsetMs"":1299000},{""eventType"":""reposition"",""sessionOffsetMs"":1697163,""mediaOffsetMs"":1308025},{""eventType"":""playing"",""sessionOffsetMs"":1697846,""mediaOffsetMs"":1308025},{""eventType"":""paused"",""sessionOffsetMs"":1698366,""mediaOffsetMs"":1308000},{""eventType"":""reposition"",""sessionOffsetMs"":1698367,""mediaOffsetMs"":1318030},{""eventType"":""playing"",""sessionOffsetMs"":1698891,""mediaOffsetMs"":1318030},{""eventType"":""paused"",""sessionOffsetMs"":1700983,""mediaOffsetMs"":1320000},{""eventType"":""reposition"",""sessionOffsetMs"":1700984,""mediaOffsetMs"":1309554},{""eventType"":""playing"",""sessionOffsetMs"":1701192,""mediaOffsetMs"":1309554},{""eventType"":""paused"",""sessionOffsetMs"":1852883,""mediaOffsetMs"":1460896},{""eventType"":""playing"",""sessionOffsetMs"":2194411,""mediaOffsetMs"":1461184},{""eventType"":""paused"",""sessionOffsetMs"":3044959,""mediaOffsetMs"":2310377},{""eventType"":""playing"",""sessionOffsetMs"":3145845,""mediaOffsetMs"":2310397},{""eventType"":""paused"",""sessionOffsetMs"":3380745,""mediaOffsetMs"":2544182},{""eventType"":""stopped"",""sessionOffsetMs"":3380755,""mediaOffsetMs"":2544346}]"
Evis,"The Rookie: Season 1: ""Caught Stealing""",Chrome PC (Cadmium),2024-02-22 16:59:42,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":426000},{""eventType"":""playing"",""sessionOffsetMs"":1025,""mediaOffsetMs"":426000},{""eventType"":""paused"",""sessionOffsetMs"":3173,""mediaOffsetMs"":428057},{""eventType"":""playing"",""sessionOffsetMs"":4778,""mediaOffsetMs"":428110},{""eventType"":""paused"",""sessionOffsetMs"":108931,""mediaOffsetMs"":532024},{""eventType"":""playing"",""sessionOffsetMs"":240778,""mediaOffsetMs"":532269},{""eventType"":""paused"",""sessionOffsetMs"":242748,""mediaOffsetMs"":533000},{""eventType"":""reposition"",""sessionOffsetMs"":242749,""mediaOffsetMs"":1328719},{""eventType"":""playing"",""sessionOffsetMs"":243170,""mediaOffsetMs"":1328719},{""eventType"":""paused"",""sessionOffsetMs"":264373,""mediaOffsetMs"":1349725},{""eventType"":""stopped"",""sessionOffsetMs"":264392,""mediaOffsetMs"":1349851}]"
Evis,The Rookie: Season 1_hook_04_16x9,Chrome PC (Cadmium),2024-02-22 16:59:40,AL,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":421,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1092,""mediaOffsetMs"":472}]"
Evis,The Blacklist: Season 1 - Upper Bound Clip 6,Chrome PC (Cadmium),2024-02-22 16:59:38,AL,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":859,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2081,""mediaOffsetMs"":996}]"
Evis,Season 1 Trailer: Avatar The Last Airbender,Chrome PC (Cadmium),2024-02-22 16:58:04,AL,"[{""eventType"":""start"",""sessionOffsetMs"":47,""mediaOffsetMs"":19},{""eventType"":""playing"",""sessionOffsetMs"":1581,""mediaOffsetMs"":19},{""eventType"":""paused"",""sessionOffsetMs"":47989,""mediaOffsetMs"":46341},{""eventType"":""playing"",""sessionOffsetMs"":48985,""mediaOffsetMs"":46409},{""eventType"":""paused"",""sessionOffsetMs"":93321,""mediaOffsetMs"":90532},{""eventType"":""stopped"",""sessionOffsetMs"":97369,""mediaOffsetMs"":90769}]"
Evis,Trailer: Einstein and the Bomb,Chrome PC (Cadmium),2024-02-19 17:45:24,AL,"[{""eventType"":""start"",""sessionOffsetMs"":1290,""mediaOffsetMs"":16},{""eventType"":""playing"",""sessionOffsetMs"":2206,""mediaOffsetMs"":16},{""eventType"":""paused"",""sessionOffsetMs"":3125,""mediaOffsetMs"":743},{""eventType"":""playing"",""sessionOffsetMs"":4998,""mediaOffsetMs"":907},{""eventType"":""paused"",""sessionOffsetMs"":9264,""mediaOffsetMs"":5156},{""eventType"":""stopped"",""sessionOffsetMs"":12220,""mediaOffsetMs"":5187}]"
Evis,Trailer: Einstein and the Bomb,Chrome PC (Cadmium),2024-02-19 17:44:41,AL,"[{""eventType"":""start"",""sessionOffsetMs"":22,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":740,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8021,""mediaOffsetMs"":6684},{""eventType"":""stopped"",""sessionOffsetMs"":11106,""mediaOffsetMs"":6795}]"
Evis,"The Rookie: Season 1: ""Caught Stealing""",Chrome PC (Cadmium),2024-02-13 22:01:51,AL,"[{""eventType"":""start"",""sessionOffsetMs"":142405,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":142452,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":157953,""mediaOffsetMs"":16141},{""eventType"":""paused"",""sessionOffsetMs"":266639,""mediaOffsetMs"":125000},{""eventType"":""reposition"",""sessionOffsetMs"":266640,""mediaOffsetMs"":134348},{""eventType"":""playing"",""sessionOffsetMs"":266901,""mediaOffsetMs"":134348},{""eventType"":""paused"",""sessionOffsetMs"":290012,""mediaOffsetMs"":157000},{""eventType"":""reposition"",""sessionOffsetMs"":290013,""mediaOffsetMs"":166466},{""eventType"":""playing"",""sessionOffsetMs"":290314,""mediaOffsetMs"":166466},{""eventType"":""paused"",""sessionOffsetMs"":302167,""mediaOffsetMs"":178000},{""eventType"":""reposition"",""sessionOffsetMs"":302168,""mediaOffsetMs"":167291},{""eventType"":""playing"",""sessionOffsetMs"":302223,""mediaOffsetMs"":167291},{""eventType"":""paused"",""sessionOffsetMs"":302932,""mediaOffsetMs"":168000},{""eventType"":""reposition"",""sessionOffsetMs"":302933,""mediaOffsetMs"":157292},{""eventType"":""playing"",""sessionOffsetMs"":303201,""mediaOffsetMs"":157292},{""eventType"":""paused"",""sessionOffsetMs"":326057,""mediaOffsetMs"":180000},{""eventType"":""reposition"",""sessionOffsetMs"":326058,""mediaOffsetMs"":189374},{""eventType"":""playing"",""sessionOffsetMs"":326233,""mediaOffsetMs"":189374},{""eventType"":""paused"",""sessionOffsetMs"":563615,""mediaOffsetMs"":426386}]"
Evis,"The Rookie: Season 1: ""Heartbreak""",Chrome PC (Cadmium),2024-02-13 21:57:51,AL,"[{""eventType"":""start"",""sessionOffsetMs"":26,""mediaOffsetMs"":2247481},{""eventType"":""playing"",""sessionOffsetMs"":1670,""mediaOffsetMs"":2247481},{""eventType"":""paused"",""sessionOffsetMs"":98369,""mediaOffsetMs"":2344000},{""eventType"":""reposition"",""sessionOffsetMs"":98370,""mediaOffsetMs"":2353219},{""eventType"":""playing"",""sessionOffsetMs"":98558,""mediaOffsetMs"":2353219},{""eventType"":""paused"",""sessionOffsetMs"":99252,""mediaOffsetMs"":2354000},{""eventType"":""reposition"",""sessionOffsetMs"":99253,""mediaOffsetMs"":2363413},{""eventType"":""playing"",""sessionOffsetMs"":99424,""mediaOffsetMs"":2363413},{""eventType"":""paused"",""sessionOffsetMs"":99931,""mediaOffsetMs"":2364000},{""eventType"":""reposition"",""sessionOffsetMs"":99932,""mediaOffsetMs"":2373602},{""eventType"":""playing"",""sessionOffsetMs"":100043,""mediaOffsetMs"":2373602},{""eventType"":""paused"",""sessionOffsetMs"":101405,""mediaOffsetMs"":2375000},{""eventType"":""reposition"",""sessionOffsetMs"":101406,""mediaOffsetMs"":2384335},{""eventType"":""playing"",""sessionOffsetMs"":101715,""mediaOffsetMs"":2384335},{""eventType"":""paused"",""sessionOffsetMs"":102691,""mediaOffsetMs"":2385000},{""eventType"":""reposition"",""sessionOffsetMs"":102692,""mediaOffsetMs"":2394344},{""eventType"":""playing"",""sessionOffsetMs"":102764,""mediaOffsetMs"":2394344},{""eventType"":""paused"",""sessionOffsetMs"":103496,""mediaOffsetMs"":2395000},{""eventType"":""reposition"",""sessionOffsetMs"":103497,""mediaOffsetMs"":2404346},{""eventType"":""playing"",""sessionOffsetMs"":103867,""mediaOffsetMs"":2404346},{""eventType"":""stopped"",""sessionOffsetMs"":241725,""mediaOffsetMs"":2541990}]"
Evis,"The Rookie: Season 1: ""Heartbreak""",Chrome PC (Cadmium),2024-02-13 21:08:46,AL,"[{""eventType"":""start"",""sessionOffsetMs"":42,""mediaOffsetMs"":1517692},{""eventType"":""playing"",""sessionOffsetMs"":1636,""mediaOffsetMs"":1517692},{""eventType"":""paused"",""sessionOffsetMs"":732067,""mediaOffsetMs"":2247284},{""eventType"":""stopped"",""sessionOffsetMs"":2921586,""mediaOffsetMs"":2247481}]"
Evis,"The Rookie: Season 1: ""Heartbreak""",Chrome PC (Cadmium),2024-02-13 19:42:25,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":849,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":761845,""mediaOffsetMs"":760849},{""eventType"":""playing"",""sessionOffsetMs"":851862,""mediaOffsetMs"":760943},{""eventType"":""paused"",""sessionOffsetMs"":1609577,""mediaOffsetMs"":1517571},{""eventType"":""stopped"",""sessionOffsetMs"":5176385,""mediaOffsetMs"":1517692}]"
Evis,"The Rookie: Season 1: ""Redwood""",Chrome PC (Cadmium),2024-02-13 19:41:58,AL,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1955,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":21224,""mediaOffsetMs"":18671},{""eventType"":""reposition"",""sessionOffsetMs"":21624,""mediaOffsetMs"":2378788},{""eventType"":""paused"",""sessionOffsetMs"":22134,""mediaOffsetMs"":2378788},{""eventType"":""reposition"",""sessionOffsetMs"":23678,""mediaOffsetMs"":2388789},{""eventType"":""paused"",""sessionOffsetMs"":24419,""mediaOffsetMs"":2388789},{""eventType"":""playing"",""sessionOffsetMs"":24458,""mediaOffsetMs"":2388789},{""eventType"":""paused"",""sessionOffsetMs"":26610,""mediaOffsetMs"":2390845},{""eventType"":""stopped"",""sessionOffsetMs"":26621,""mediaOffsetMs"":2390879}]"
Evis,"The Rookie: Season 1: ""Redwood""",Chrome PC (Cadmium),2024-02-13 16:48:47,AL,"[{""eventType"":""start"",""sessionOffsetMs"":249359,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":249395,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":271175,""mediaOffsetMs"":22522},{""eventType"":""paused"",""sessionOffsetMs"":285291,""mediaOffsetMs"":36760},{""eventType"":""playing"",""sessionOffsetMs"":361166,""mediaOffsetMs"":36801},{""eventType"":""paused"",""sessionOffsetMs"":1000208,""mediaOffsetMs"":674536},{""eventType"":""playing"",""sessionOffsetMs"":1025305,""mediaOffsetMs"":674847},{""eventType"":""paused"",""sessionOffsetMs"":2878711,""mediaOffsetMs"":2527069},{""eventType"":""stopped"",""sessionOffsetMs"":4678772,""mediaOffsetMs"":2527270}]"
Evis,"The Rookie: Season 1: ""Flesh and Blood""",Chrome PC (Cadmium),2024-02-13 16:44:37,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2327000},{""eventType"":""playing"",""sessionOffsetMs"":477,""mediaOffsetMs"":2327000},{""eventType"":""paused"",""sessionOffsetMs"":7678,""mediaOffsetMs"":2334000},{""eventType"":""reposition"",""sessionOffsetMs"":7679,""mediaOffsetMs"":2343317},{""eventType"":""playing"",""sessionOffsetMs"":7748,""mediaOffsetMs"":2343317},{""eventType"":""paused"",""sessionOffsetMs"":37771,""mediaOffsetMs"":2373025},{""eventType"":""playing"",""sessionOffsetMs"":155994,""mediaOffsetMs"":2373274},{""eventType"":""stopped"",""sessionOffsetMs"":250830,""mediaOffsetMs"":2466849}]"
Evis,The Rookie: Season 1_hook_04_16x9,Chrome PC (Cadmium),2024-02-13 16:44:34,AL,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":753,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2271,""mediaOffsetMs"":1298}]"
Evis,Season 2 Trailer: Alpha Males,Chrome PC (Cadmium),2024-02-13 16:44:32,AL,"[{""eventType"":""start"",""sessionOffsetMs"":27,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":745,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2016,""mediaOffsetMs"":1203},{""eventType"":""stopped"",""sessionOffsetMs"":4790,""mediaOffsetMs"":1249}]"
Evis,Inside Man_hook_05_16x9,Chrome PC (Cadmium),2024-02-13 10:18:28,AL,[]
Evis,"The Rookie: Season 1: ""Flesh and Blood""",Chrome PC (Cadmium),2024-02-12 21:28:25,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2755},{""eventType"":""playing"",""sessionOffsetMs"":1710,""mediaOffsetMs"":2755},{""eventType"":""paused"",""sessionOffsetMs"":2007222,""mediaOffsetMs"":2007000},{""eventType"":""reposition"",""sessionOffsetMs"":2007223,""mediaOffsetMs"":2016961},{""eventType"":""playing"",""sessionOffsetMs"":2007303,""mediaOffsetMs"":2016961},{""eventType"":""paused"",""sessionOffsetMs"":2029884,""mediaOffsetMs"":2039000},{""eventType"":""reposition"",""sessionOffsetMs"":2029885,""mediaOffsetMs"":2049264},{""eventType"":""playing"",""sessionOffsetMs"":2030082,""mediaOffsetMs"":2049264},{""eventType"":""paused"",""sessionOffsetMs"":2031540,""mediaOffsetMs"":2051000},{""eventType"":""reposition"",""sessionOffsetMs"":2031541,""mediaOffsetMs"":2060261},{""eventType"":""playing"",""sessionOffsetMs"":2031611,""mediaOffsetMs"":2060261},{""eventType"":""paused"",""sessionOffsetMs"":2037354,""mediaOffsetMs"":2066000},{""eventType"":""reposition"",""sessionOffsetMs"":2037355,""mediaOffsetMs"":2075258},{""eventType"":""playing"",""sessionOffsetMs"":2037917,""mediaOffsetMs"":2075258},{""eventType"":""paused"",""sessionOffsetMs"":2052677,""mediaOffsetMs"":2090000},{""eventType"":""reposition"",""sessionOffsetMs"":2052678,""mediaOffsetMs"":2098994},{""eventType"":""playing"",""sessionOffsetMs"":2053107,""mediaOffsetMs"":2098994},{""eventType"":""paused"",""sessionOffsetMs"":2077340,""mediaOffsetMs"":2123000},{""eventType"":""reposition"",""sessionOffsetMs"":2077341,""mediaOffsetMs"":2132894},{""eventType"":""playing"",""sessionOffsetMs"":2077735,""mediaOffsetMs"":2132894},{""eventType"":""paused"",""sessionOffsetMs"":2081472,""mediaOffsetMs"":2137000},{""eventType"":""reposition"",""sessionOffsetMs"":2081473,""mediaOffsetMs"":2146017},{""eventType"":""playing"",""sessionOffsetMs"":2081683,""mediaOffsetMs"":2146017},{""eventType"":""paused"",""sessionOffsetMs"":2088320,""mediaOffsetMs"":2152000},{""eventType"":""reposition"",""sessionOffsetMs"":2088321,""mediaOffsetMs"":2162325},{""eventType"":""playing"",""sessionOffsetMs"":2088661,""mediaOffsetMs"":2162325},{""eventType"":""paused"",""sessionOffsetMs"":2254314,""mediaOffsetMs"":2327820},{""eventType"":""stopped"",""sessionOffsetMs"":4054513,""mediaOffsetMs"":2327911}]"
Evis,"The Rookie: Season 1: ""Flesh and Blood""",Chrome PC (Cadmium),2024-02-12 20:51:47,AL,"[{""eventType"":""start"",""sessionOffsetMs"":169165,""mediaOffsetMs"":966},{""eventType"":""playing"",""sessionOffsetMs"":169215,""mediaOffsetMs"":966},{""eventType"":""paused"",""sessionOffsetMs"":171051,""mediaOffsetMs"":2488},{""eventType"":""stopped"",""sessionOffsetMs"":1971976,""mediaOffsetMs"":2755}]"
Evis,"The Rookie: Season 1: ""Standoff""",Chrome PC (Cadmium),2024-02-12 20:41:57,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1928000},{""eventType"":""playing"",""sessionOffsetMs"":876,""mediaOffsetMs"":1928000},{""eventType"":""paused"",""sessionOffsetMs"":2993,""mediaOffsetMs"":1930000},{""eventType"":""reposition"",""sessionOffsetMs"":2994,""mediaOffsetMs"":1939768},{""eventType"":""playing"",""sessionOffsetMs"":3162,""mediaOffsetMs"":1939768},{""eventType"":""paused"",""sessionOffsetMs"":589139,""mediaOffsetMs"":2526000},{""eventType"":""reposition"",""sessionOffsetMs"":589140,""mediaOffsetMs"":2534765},{""eventType"":""playing"",""sessionOffsetMs"":589215,""mediaOffsetMs"":2534765},{""eventType"":""stopped"",""sessionOffsetMs"":590934,""mediaOffsetMs"":2536302}]"
Evis,The Rookie: Season 1_hook_04_16x9,Chrome PC (Cadmium),2024-02-12 20:41:56,AL,"[{""eventType"":""start"",""sessionOffsetMs"":1,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":512,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":978,""mediaOffsetMs"":192}]"
Evis,"House, M.D.: Season 1_hook_primary_16x9",Chrome PC (Cadmium),2024-02-12 20:41:54,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":657,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1872,""mediaOffsetMs"":480}]"
Evis,"The Rookie: Season 1: ""Standoff""",Chrome PC (Cadmium),2024-02-12 19:51:15,AL,"[{""eventType"":""start"",""sessionOffsetMs"":181113,""mediaOffsetMs"":34869},{""eventType"":""playing"",""sessionOffsetMs"":181160,""mediaOffsetMs"":34869},{""eventType"":""playing"",""sessionOffsetMs"":196561,""mediaOffsetMs"":50091},{""eventType"":""paused"",""sessionOffsetMs"":941861,""mediaOffsetMs"":795295},{""eventType"":""playing"",""sessionOffsetMs"":954559,""mediaOffsetMs"":795451},{""eventType"":""paused"",""sessionOffsetMs"":967688,""mediaOffsetMs"":808517},{""eventType"":""playing"",""sessionOffsetMs"":1037966,""mediaOffsetMs"":808601},{""eventType"":""paused"",""sessionOffsetMs"":1042168,""mediaOffsetMs"":811668},{""eventType"":""playing"",""sessionOffsetMs"":1295010,""mediaOffsetMs"":811874},{""eventType"":""paused"",""sessionOffsetMs"":2412827,""mediaOffsetMs"":1928263},{""eventType"":""stopped"",""sessionOffsetMs"":2928711,""mediaOffsetMs"":1928564}]"
